,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,7.289628180039139,0.2996575342465753,0.9478962818003913,0.00611545988258317,0.35469667318982384,0.11007827788649706,2.446183953033268,0.5687377690802348,0.3669275929549902,0.6421232876712328,0.6054305283757339,0.22627201565557728,0.287426614481409,0.03057729941291585,0.00611545988258317,0.00611545988258317,0.0
1,0.2996575342465753,6.415117416829745,1.7429060665362035,0.0,0.8806262230919765,0.01834637964774951,0.7644324853228962,0.3180039138943248,0.08561643835616438,0.09784735812133072,0.9784735812133072,0.611545988258317,0.10396281800391388,0.17123287671232876,0.0,0.00611545988258317,0.0
2,0.9478962818003913,1.7429060665362035,16.60958904109589,0.01223091976516634,2.0364481409001955,0.08561643835616438,2.2015655577299413,0.4158512720156555,0.09784735812133072,0.14677103718199608,2.0058708414872797,0.5870841487279843,0.22015655577299412,0.3302348336594912,0.0795009784735812,0.00611545988258317,0.00611545988258317
3,0.00611545988258317,0.0,0.01223091976516634,7.479207436399217,0.04280821917808219,0.1590019569471624,0.00611545988258317,0.01834637964774951,0.06727005870841488,0.00611545988258317,0.0,0.01223091976516634,0.0,0.0,0.03057729941291585,0.0,0.00611545988258317
4,0.35469667318982384,0.8806262230919765,2.0364481409001955,0.04280821917808219,6.494618395303327,0.02446183953033268,0.21404109589041095,0.02446183953033268,0.00611545988258317,0.05503913894324853,0.8806262230919765,0.22627201565557728,0.03669275929549902,0.10396281800391388,0.01834637964774951,0.00611545988258317,0.01834637964774951
5,0.11007827788649706,0.01834637964774951,0.08561643835616438,0.1590019569471624,0.02446183953033268,1.6756360078277885,0.06727005870841488,0.10396281800391388,0.04892367906066536,0.0611545988258317,0.03669275929549902,0.03669275929549902,0.01223091976516634,0.03057729941291585,0.0,0.0,0.0
6,2.446183953033268,0.7644324853228962,2.2015655577299413,0.00611545988258317,0.21404109589041095,0.06727005870841488,7.840019569471625,0.3669275929549902,0.22015655577299412,0.35469667318982384,0.7338551859099804,0.3485812133072407,1.645058708414873,0.00611545988258317,0.0,0.0,0.0
7,0.5687377690802348,0.3180039138943248,0.4158512720156555,0.01834637964774951,0.02446183953033268,0.10396281800391388,0.3669275929549902,1.3454011741682974,0.05503913894324853,0.12842465753424656,0.6665851272015655,0.09784735812133072,0.23238747553816047,0.01223091976516634,0.0,0.0,0.0
8,0.3669275929549902,0.08561643835616438,0.09784735812133072,0.06727005870841488,0.00611545988258317,0.04892367906066536,0.22015655577299412,0.05503913894324853,1.0579745596868884,0.03057729941291585,0.0,0.07338551859099804,0.04280821917808219,0.0,0.0,0.0,0.0
9,0.6421232876712328,0.09784735812133072,0.14677103718199608,0.00611545988258317,0.05503913894324853,0.0611545988258317,0.35469667318982384,0.12842465753424656,0.03057729941291585,1.149706457925636,0.1651174168297456,0.08561643835616438,0.40973581213307236,0.0,0.0,0.0,0.0
10,0.6054305283757339,0.9784735812133072,2.0058708414872797,0.0,0.8806262230919765,0.03669275929549902,0.7338551859099804,0.6665851272015655,0.0,0.1651174168297456,4.867906066536203,0.1834637964774951,0.17734833659491192,0.0795009784735812,0.00611545988258317,0.0,0.01223091976516634
11,0.22627201565557728,0.611545988258317,0.5870841487279843,0.01223091976516634,0.22627201565557728,0.03669275929549902,0.3485812133072407,0.09784735812133072,0.07338551859099804,0.08561643835616438,0.1834637964774951,2.262720156555773,0.17123287671232876,0.03669275929549902,0.00611545988258317,0.0,0.0
12,0.287426614481409,0.10396281800391388,0.22015655577299412,0.0,0.03669275929549902,0.01223091976516634,1.645058708414873,0.23238747553816047,0.04280821917808219,0.40973581213307236,0.17734833659491192,0.17123287671232876,3.363502935420744,0.0,0.0,0.0,0.0
13,0.03057729941291585,0.17123287671232876,0.3302348336594912,0.0,0.10396281800391388,0.03057729941291585,0.00611545988258317,0.01223091976516634,0.0,0.0,0.0795009784735812,0.03669275929549902,0.0,2.403375733855186,0.0,0.0,0.0
14,0.00611545988258317,0.0,0.0795009784735812,0.03057729941291585,0.01834637964774951,0.0,0.0,0.0,0.0,0.0,0.00611545988258317,0.00611545988258317,0.0,0.0,0.09784735812133072,0.0,0.0
15,0.00611545988258317,0.00611545988258317,0.00611545988258317,0.0,0.00611545988258317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834637964774951,0.0
16,0.0,0.0,0.00611545988258317,0.00611545988258317,0.01834637964774951,0.0,0.0,0.0,0.0,0.0,0.01223091976516634,0.0,0.0,0.0,0.0,0.0,0.00611545988258317
