,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.9585798816568047,0.5599999999999999,0.5714285714285715,0.0,0.6181818181818182,0.7027027027027027,0.7620286085825748,0.7845303867403314,0.8429752066115703,0.8324873096446701,0.6101694915254238,0.5625,0.5806451612903226,0.3333333333333333,1.0,1.0,0.0
1,0.5599999999999999,0.9723546234509056,0.7360594795539034,0.0,0.8028169014084506,0.28571428571428575,0.7280701754385964,0.7021276595744681,0.6086956521739131,0.6666666666666667,0.7826086956521738,0.888888888888889,0.37037037037037035,0.8620689655172413,0.0,1.0,0.0
2,0.5714285714285715,0.7360594795539034,0.9592979835698283,0.0,0.8455284552845528,0.6428571428571429,0.8012139605462822,0.7086614173228345,0.56,0.6808510638297872,0.7772357723577236,0.8022598870056498,0.5806451612903226,0.7692307692307693,1.0,1.0,0.0
3,0.0,0.0,0.0,0.9827868852459016,0.25,0.7199999999999999,1.0,0.0,0.6153846153846153,1.0,0.0,0.4,0.0,0.0,0.888888888888889,0.0,1.0
4,0.6181818181818182,0.8028169014084506,0.8455284552845528,0.25,0.9673076923076923,0.6666666666666666,0.7164179104477612,1.0,0.0,0.6250000000000001,0.9025270758122743,0.8529411764705881,0.5454545454545454,0.8666666666666666,0.8,1.0,0.5
5,0.7027027027027027,0.28571428571428575,0.6428571428571429,0.7199999999999999,0.6666666666666666,0.9872495446265939,0.4705882352941177,0.8888888888888888,0.875,0.7499999999999999,0.9090909090909091,0.5454545454545454,0.0,0.7499999999999999,0.0,0.0,0.0
6,0.7620286085825748,0.7280701754385964,0.8012139605462822,1.0,0.7164179104477612,0.4705882352941177,0.9639215686274509,0.6507936507936507,0.5773195876288659,0.47457627118644075,0.8034188034188033,0.6226415094339622,0.7560975609756098,0.0,0.0,0.0,0.0
7,0.7845303867403314,0.7021276595744681,0.7086614173228345,0.0,1.0,0.8888888888888888,0.6507936507936507,0.9675925925925927,0.7272727272727274,0.7619047619047619,0.8750000000000001,0.6875,0.5897435897435896,0.8,0.0,0.0,0.0
8,0.8429752066115703,0.6086956521739131,0.56,0.6153846153846153,0.0,0.875,0.5773195876288659,0.7272727272727274,0.9797101449275363,0.0,0.0,0.7857142857142857,0.7999999999999999,0.0,0.0,0.0,0.0
9,0.8324873096446701,0.6666666666666667,0.6808510638297872,1.0,0.6250000000000001,0.7499999999999999,0.47457627118644075,0.7619047619047619,0.0,0.9893048128342246,0.7058823529411765,0.56,0.759124087591241,0.0,0.0,0.0,0.0
10,0.6101694915254238,0.7826086956521738,0.7772357723577236,0.0,0.9025270758122743,0.9090909090909091,0.8034188034188033,0.8750000000000001,0.0,0.7058823529411765,0.9771863117870723,0.7777777777777777,0.6530612244897959,0.8695652173913044,0.6666666666666666,0.0,0.0
11,0.5625,0.888888888888889,0.8022598870056498,0.4,0.8529411764705881,0.5454545454545454,0.6226415094339622,0.6875,0.7857142857142857,0.56,0.7777777777777777,0.9725274725274726,0.5454545454545454,0.9090909090909091,1.0,0.0,0.0
12,0.5806451612903226,0.37037037037037035,0.5806451612903226,0.0,0.5454545454545454,0.0,0.7560975609756098,0.5897435897435896,0.7999999999999999,0.759124087591241,0.6530612244897959,0.5454545454545454,0.968094804010939,0.0,0.0,0.0,0.0
13,0.3333333333333333,0.8620689655172413,0.7692307692307693,0.0,0.8666666666666666,0.7499999999999999,0.0,0.8,0.0,0.0,0.8695652173913044,0.9090909090909091,0.0,0.9858064516129033,0.0,0.0,0.0
14,1.0,0.0,1.0,0.888888888888889,0.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0
15,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
